"case_id","domain","option_name","reference_point","expected_value","expected_utility","prospect_score","probability_weight_distortion","frame_sensitivity_index","rank_divergence","loss_aversion","review_flag"
1,"Public Policy","Balanced Alternative",-100,88.9282260239124,5.7402923066397,64.4950416198934,0.00704484914724346,113.717929515624,45,1.93627027459443,"review"
2,"AI Governance","Status Quo",-100,146.212882399559,6.23054956294823,66.8591949418381,0.0671146820672748,343.734216245524,39,2.31257370002568,"review"
3,"Public Policy","Cautious Alternative",-100,94.2053783237934,3.52346437036057,8.92818148339465,0.0502222213360621,388.941863001889,7,2.82925049960613,"review"
4,"Public Policy","Balanced Alternative",-100,150.119104906917,11.3720726543631,54.177810850302,0.13917959698277,88.7141462245386,-16,1.4636007592082,"review"
6,"Infrastructure","High-Upside Alternative",0,146.805956847966,11.2202082501628,55.7484715772882,0.0145150404907759,291.292269205829,-16,2.67524900697172,"review"
7,"Healthcare","High-Upside Alternative",0,175.48084808886,11.3272400371085,81.0642200353209,0.0408077171132536,332.802824756959,-1,2.81049164347351,"review"
9,"Public Policy","Status Quo",100,77.9178919047117,7.89056269861353,-34.7573908774097,0.0244806463597034,117.204044709009,-49,1.43962609991431,"review"
11,"Public Policy","High-Upside Alternative",-100,29.7853599861264,1.97867046208877,45.6494436053312,0.136398216171851,180.918652038459,52,2.63576217181981,"review"
12,"AI Governance","Status Quo",-100,57.3701695874333,7.46217835617297,91.4939640434059,0.000454544092909515,110.088508072391,35,2.80222751647234,"review"
13,"Organizational Strategy","High-Upside Alternative",100,83.9941511154175,2.87382493680058,-179.069072195035,0.0554401286260017,461.537004493589,-32,2.76551205329597,"review"
14,"Infrastructure","High-Upside Alternative",0,165.217177212238,10.66472293084,69.7584630877935,0.0727532688858387,328.912639993429,1,2.95035007297993,"review"
15,"Healthcare","Status Quo",100,102.687019705772,9.95248495928988,-4.57371228474742,0.0360318955725301,184.760486026901,-55,2.51987236477435,"review"
17,"Financial Risk","Balanced Alternative",100,45.899619281292,0.450246499318104,-60.6740442203442,0.00344814264736659,324.740899607695,-14,1.61168009750545,"review"
18,"Public Policy","Status Quo",100,-90.822565972805,-6.42504898724376,-127.175021457525,0.0170089080378914,145.909059044764,0,2.60144207142293,"review"
20,"Financial Risk","Balanced Alternative",100,176.426087319851,12.5779029219397,-2.950401327411,0.205491633846828,185.821289353817,-65,2.80946213416755,"review"
22,"AI Governance","Status Quo",100,130.903840839863,10.9293884273348,-0.333081895120689,0.0423886209772454,173.216076207346,-53,1.55878727510571,"review"
23,"AI Governance","Balanced Alternative",-100,55.2735655792058,4.11984833312989,77.1403173394067,0.0218953070934795,65.2237500627726,59,1.85400379262865,"review"
24,"AI Governance","Status Quo",100,-63.4347965344787,-4.50881511625434,-246.660804931811,0.0141287236909618,304.782687729049,-10,2.68180830851197,"review"
29,"Healthcare","Cautious Alternative",100,62.5571476966143,6.11210860088392,-114.441712857546,0.0578365504268081,347.045581216873,-64,2.97562551908195,"review"
30,"Public Policy","Loss-Avoidance Alternative",-100,43.2526824474335,4.83579690808366,82.5629947972595,0.0374709260376609,52.1998767707533,68,1.83743365295231,"review"
31,"Healthcare","Status Quo",100,201.175365746021,12.9810913057501,3.53845134128318,0.00816865268177358,359.681799702257,-77,2.41089318841696,"review"
32,"Organizational Strategy","Status Quo",0,109.833973757923,9.52552751626053,62.8126418584837,0.00576477194639208,223.72279312342,-1,2.50925208441913,"review"
35,"Healthcare","High-Upside Alternative",-100,205.555383622646,12.8616342688964,67.409917792929,0.128470068956536,360.217899275848,-26,2.71548223048449,"review"
36,"Infrastructure","Cautious Alternative",0,81.7703836932779,7.46458061411015,36.0770872386998,0.140540394655398,112.924289454325,3,2.76527834869921,"review"
37,"Infrastructure","Balanced Alternative",100,-9.01042062044143,0.935788312276345,-96.9190911912174,0.0194642367705911,188.88634493314,-13,2.64542375057936,"review"
38,"Organizational Strategy","Loss-Avoidance Alternative",0,74.2676778584719,6.77968040943534,45.2655065985017,0.0779592074892976,151.169194799731,17,2.99571717828512,"review"
39,"Healthcare","Loss-Avoidance Alternative",0,89.0562379509211,9.16362121424933,36.4896331762724,0.116564058107712,154.581430422264,-15,2.35715551413596,"review"
42,"AI Governance","Status Quo",0,-15.9960747659206,-1.78841552748838,-62.3162554696969,0.0151038681346593,168.850186435818,1,2.8400566007942,"review"
43,"Infrastructure","Balanced Alternative",0,180.542059466243,11.3089120792641,32.4390656504612,0.251604765932072,212.564533542574,-38,2.55215223245323,"review"
45,"Healthcare","Status Quo",0,226.190927773714,11.5956399478734,35.2876204945316,0.074529748908219,357.106047414753,-42,2.60818810686469,"review"
46,"Financial Risk","Loss-Avoidance Alternative",100,17.5435085222125,1.60149589256665,-67.6106734376545,0.033582291835389,26.9217354584544,-26,2.59204651005566,"review"
48,"AI Governance","Loss-Avoidance Alternative",100,173.240538179874,8.55169020771258,-31.9066530718199,0.0449483866555855,441.345786707552,-55,1.80793891735375,"review"
49,"Healthcare","Balanced Alternative",100,101.277527153492,5.66158588270722,-51.1570684453158,0.0001682459357642,260.469619985369,-42,2.9564234033227,"review"
50,"Healthcare","Cautious Alternative",0,211.55591788888,13.6558757795876,80.2921577928717,0.0697743964622892,418.870898188809,-20,2.65226166509092,"review"
51,"Organizational Strategy","Status Quo",0,-13.2210719138384,0.556945794918824,-23.0632844685036,0.00681213174972817,202.289981845659,9,2.98311729133129,"review"
52,"Organizational Strategy","Cautious Alternative",0,-38.6962772607803,-5.79018988407334,-115.02990027315,0.019122402260103,218.066141654521,-3,2.84937048181891,"review"
54,"Infrastructure","Status Quo",0,178.131750226021,12.6560852054969,68.6349693332959,0.18746993207138,214.476947598402,-14,1.54167941920459,"review"
58,"Healthcare","Cautious Alternative",100,45.8555016741157,4.18601544210484,-58.6998404223513,0.00705264771828873,81.0931552398159,-42,2.74997072406113,"review"
60,"Healthcare","Cautious Alternative",100,102.806121632457,3.31873553019889,-18.8442766062286,0.0172793427394182,234.549045313882,-3,2.70680779442191,"review"
61,"Healthcare","Status Quo",100,124.619335144758,9.17074391017304,-6.2613944437142,0.13863908368143,200.730183696437,-50,1.9311211772263,"review"
65,"Infrastructure","Status Quo",-100,-58.499963618815,-6.80515556134251,30.8523632363751,0.0830749908081902,122.28368676899,51,2.9370212290436,"review"
66,"AI Governance","Cautious Alternative",100,236.245207495987,14.4294743296128,22.7347238745244,0.162108741551949,201.090825540453,-57,1.41831983551383,"review"
68,"Public Policy","Status Quo",100,113.645051345229,9.7002154616403,12.1631420344558,0.0255210024865336,131.802195728889,-48,2.02730659879744,"review"
69,"AI Governance","Status Quo",-100,3.25734120607378,0.364181818134606,32.6948687751342,0.028585022078041,142.579685282111,36,2.51443763747811,"review"
70,"Infrastructure","Cautious Alternative",100,31.2859857790172,2.01550230696981,-70.2652820305158,0.114184541069458,201.838426338562,-14,2.21448593996465,"review"
71,"Infrastructure","High-Upside Alternative",-100,-12.9440173208714,-1.44718513157015,36.4262449577137,0.00374534154708545,148.759065138825,50,2.65503588542342,"review"
72,"Public Policy","Status Quo",-100,255.414729133248,15.2211747858889,248.654050098295,0.0165196109577007,511.964179336713,1,2.94424895197153,"review"
73,"Financial Risk","Balanced Alternative",-100,22.6099427640438,2.52786844938907,65.9524719449528,0.0286825703220323,36.5549289113407,54,2.35298548080027,"review"
74,"Financial Risk","Status Quo",0,138.244441263378,10.3041322725463,70.6048279264132,0.0200958137179676,270.662311067525,0,2.56955191679299,"review"
75,"AI Governance","High-Upside Alternative",0,76.3545642793179,7.99093549592884,47.5374312545078,0.0535283304956528,149.544337662705,-5,2.53957105465233,"review"
76,"AI Governance","Status Quo",-100,67.4763422012329,6.15971912025884,119.676869524236,0.038970931256148,107.363013533388,56,2.1408851288259,"review"
78,"Organizational Strategy","High-Upside Alternative",0,43.8530438169837,4.53538191636975,-63.315961978569,0.224810039754631,274.919590693181,-26,2.75562935620546,"review"
80,"Infrastructure","Status Quo",0,71.9593963995576,8.4176693439247,22.8984682261262,0.213695304113571,108.344353899429,-22,2.38621999658644,"review"
82,"Healthcare","Loss-Avoidance Alternative",100,-55.3931043744087,-3.83091305267356,-131.277869038587,0.0341777293649386,224.454282581013,-11,2.66773936860263,"review"
83,"Healthcare","High-Upside Alternative",-100,134.790127400309,11.1262525075704,92.0278049208614,0.155855433482282,123.217580834928,7,1.42267835400999,"review"
85,"Healthcare","Balanced Alternative",0,66.5176054388285,8.06127059249228,33.6670559281587,0.0274129086333357,135.171015432924,-11,2.57494126670063,"review"
86,"AI Governance","High-Upside Alternative",0,-40.7039542794228,-4.55084043609164,-69.6348207153129,0.0414413252887083,146.136385343347,6,2.69127132818103,"review"
88,"AI Governance","High-Upside Alternative",0,76.7073195576668,8.44894364211113,33.7229888610383,0.0662368269263544,88.8015843712714,-22,2.59691348820925,"review"
90,"Public Policy","Balanced Alternative",100,172.00287565589,10.7081582103916,-40.7431977225737,0.250036277721817,255.799512542069,-74,2.71969424560666,"review"
91,"Infrastructure","Balanced Alternative",-100,37.8409200571477,2.51802513264651,20.2998427787787,0.11389637600296,264.01463644901,12,2.59529220685363,"review"
93,"Healthcare","Status Quo",100,-66.172384917736,-6.67978712348373,-181.242677553811,0.0477828466739761,364.124093837033,-1,2.23182782679796,"review"
94,"Financial Risk","Balanced Alternative",100,97.2162709385157,8.94717125600592,-54.637378196191,0.026470874118895,186.925327095082,-69,2.76130057312548,"review"
96,"AI Governance","Loss-Avoidance Alternative",0,127.810396373272,6.92478280305405,49.8396754520278,0.137140915450004,240.605628319356,14,1.59597510881722,"review"
99,"Organizational Strategy","Balanced Alternative",100,86.331508859992,9.00593106605763,-39.5161663786653,0.0509691871615304,186.263401736393,-55,2.91510072797537,"review"
102,"Public Policy","Balanced Alternative",0,170.320514559746,10.1709889752794,27.886884483917,0.130138407252718,335.598677241325,-37,2.82563337497413,"review"
104,"Public Policy","Loss-Avoidance Alternative",100,-9.6355390548706,-1.07728601632724,-96.2950836623471,0.016887149345822,121.166318946361,-12,2.72127364985645,"review"
105,"Public Policy","Status Quo",-100,-42.268020093441,-6.06293938757094,23.0075670608487,0.0767528739057025,244.829830898598,50,2.73827807977796,"review"
106,"AI Governance","Loss-Avoidance Alternative",100,65.1314164325595,7.47650129900417,-35.13521939139,0.0682468794252102,98.8007899692587,-42,2.74020192176104,"review"
110,"Healthcare","Cautious Alternative",0,52.2032162547112,3.36970311954934,27.0787676412912,0.0504355678941153,126.918130492852,27,2.8042393013835,"review"
118,"Healthcare","Cautious Alternative",100,127.424701228738,4.9702000548021,-76.6340059514145,0.0859021972537514,305.506476540771,-50,2.26807751730084,"review"
119,"Financial Risk","Loss-Avoidance Alternative",-100,11.4308603256941,1.27800903647787,44.6613002601793,0.0306231347398675,20.1297140271717,46,2.55796260721982,"review"
120,"Healthcare","Status Quo",0,39.9289385229349,2.98789176280053,-27.2775208768638,0.0329011885308967,211.685593696244,-6,2.9567175488919,"review"
122,"Public Policy","High-Upside Alternative",0,32.4862158447504,3.63206934802963,13.34027555568,0.000766960085994417,45.8342486012557,7,2.58016602881253,"review"
123,"Financial Risk","Cautious Alternative",0,65.5485099628568,7.99780170510803,27.0789745074809,0.139869130162041,113.82174707462,-20,2.47274448610842,"review"
125,"AI Governance","Cautious Alternative",100,81.186078608036,4.53843976485525,-67.4766443352549,0.0293994406154405,144.316186665262,-31,2.64008916728199,"review"
126,"Public Policy","Balanced Alternative",100,232.25544051826,14.2646971173029,18.5310194465243,0.0475347556230384,263.914984028015,-64,1.95479371771216,"review"
127,"Financial Risk","High-Upside Alternative",0,65.049431681633,1.6685597369604,14.2312840188614,0.0146422451658504,270.217345273795,15,2.12804927229881,"review"
129,"Organizational Strategy","Balanced Alternative",0,70.2557189762593,6.00521279052668,11.8973243411197,0.180206477088403,100.638853774527,-3,1.9080432061106,"review"
130,"Organizational Strategy","Status Quo",0,106.220144629478,10.1569599636688,51.2170932369408,0.216349089480198,91.3097104253658,-14,1.43184910304844,"review"
131,"Organizational Strategy","Cautious Alternative",100,106.344875380397,10.1641785934628,1.24659759696716,0.0323163042527768,119.558574088314,-51,1.78608249723911,"review"
135,"Public Policy","Balanced Alternative",0,18.5224022865295,2.07086753096388,-51.7100076218976,0.109913190201491,185.932704489654,-6,2.90578533858061,"review"
136,"Organizational Strategy","Loss-Avoidance Alternative",-100,60.7981606163085,7.37810880813001,98.4460857510251,0.0788046439916524,194.381474165643,42,2.89653072804213,"review"
138,"Healthcare","Status Quo",0,45.4800000041723,1.806943675521,17.0250776949156,0.0514172260032787,276.655055033263,32,2.1199370983988,"review"
139,"Healthcare","Cautious Alternative",-100,57.769530069083,4.04581793575952,57.8333903250618,0.1881255434657,279.736295059328,49,1.91515722125769,"review"
143,"Organizational Strategy","Balanced Alternative",-100,72.4348991513252,4.04923396114263,113.409183785333,0.050940968274292,120.08331124937,70,2.24661661162972,"review"
144,"Organizational Strategy","Status Quo",0,-34.0976051837206,-1.32136657686623,-70.6756735130607,0.0165120793421187,231.548804800657,-5,2.75332222282886,"review"
145,"Infrastructure","Status Quo",0,195.470868974924,9.96598637514104,86.9769078908458,0.0716615310272837,414.818564720725,16,2.2836031537503,"review"
146,"Infrastructure","Cautious Alternative",100,58.1681419909,7.51443989475933,-62.9218926067881,0.000704325205710177,118.806618013823,-44,2.52986354790628,"review"
147,"Healthcare","Balanced Alternative",-100,138.712926682085,11.3249661794894,134.154923378758,0.168842702686599,202.563707413836,19,2.85726414993405,"review"
149,"Infrastructure","Loss-Avoidance Alternative",0,203.415400870144,13.8150091270231,67.0691434915592,0.118260037889314,232.737365737224,-21,1.93762523494661,"review"
150,"Organizational Strategy","Status Quo",-100,2.57174253463748,-1.21176423074851,-27.5413156287337,0.00644850551246134,386.29736544619,12,2.87266563922167,"review"
151,"Infrastructure","Balanced Alternative",-100,160.646284028888,12.4360242945816,138.014251856619,0.155608606573203,319.902486297925,9,2.73712181150913,"review"
152,"Healthcare","Cautious Alternative",100,0.447527945041678,1.78674290193911,-213.655636844525,0.0114434287258584,294.95296200955,-34,2.75116215087473,"review"
153,"Public Policy","Cautious Alternative",0,208.715261146426,14.0579382412315,95.9852099684752,0.0562060174086431,329.340033706712,2,1.82244267351925,"review"
154,"Public Policy","Cautious Alternative",0,-24.0741254091263,-2.22858593612027,-123.643818688045,0.00655080150610438,361.609147122371,-10,2.29680436775088,"review"
156,"Healthcare","High-Upside Alternative",-100,78.5402490906417,8.27685363166086,129.693108250148,0.0283665483375697,154.859763091647,42,1.63137172199786,"review"
157,"Public Policy","Status Quo",0,115.347223058343,4.16001818922892,54.5033115802983,0.00637608146121188,213.975618949186,48,1.98367108292878,"review"
158,"Infrastructure","Status Quo",0,48.9965272694826,3.8900589492528,15.5786425808169,0.0449915976377748,154.730276901135,3,2.83301325514913,"review"
159,"Financial Risk","Cautious Alternative",100,171.853959187865,11.7701184192058,15.1346330427077,0.00865621220056301,246.184775739235,-53,2.74843099229038,"review"
160,"AI Governance","Balanced Alternative",0,129.446965139359,9.54084590712248,-17.7165798113188,0.102218102384837,380.027414419688,-56,2.63049265481532,"review"
161,"Organizational Strategy","Balanced Alternative",0,44.6259381696582,4.07377216422543,19.2338701714443,0.00805108660878201,75.143811115682,11,2.87014510035515,"review"
163,"Healthcare","Status Quo",100,-8.78428314998746,-2.81953406603742,-186.963797640569,0.0355908159739019,235.784783254889,-18,2.90024387203157,"review"
